,TIME,NZ,NY
0,HH:MM:SS.FFF,G's,G's
45810, 00:51:55.188,,
45811, 00:51:55.250,4.08203,0.00391
45812, 00:51:55.313,,
45813, 00:51:55.375,4.19141,-0.04102
45814, 00:51:55.438,,
45815, 00:51:55.500,4.30469,-0.04785
45816, 00:51:55.563,,
45817, 00:51:55.625,4.41992,-0.11035
45818, 00:51:55.688,,
45819, 00:51:55.750,4.46289,-0.08398
45820, 00:51:55.813,,
45821, 00:51:55.875,4.50977,-0.10547
45822, 00:51:55.938,,
45823, 00:51:56.000,4.5332,-0.07715
45824, 00:51:56.063,,
45825, 00:51:56.125,4.48633,-0.08398
45826, 00:51:56.188,,
45827, 00:51:56.250,4.43945,-0.0791
45828, 00:51:56.313,,
45829, 00:51:56.375,4.41016,-0.08203
45830, 00:51:56.438,,
45831, 00:51:56.500,4.3457,-0.0918
45832, 00:51:56.563,,
45833, 00:51:56.625,4.23828,-0.07324
45834, 00:51:56.688,,
45835, 00:51:56.750,4.10742,-0.03125
45836, 00:51:56.813,,
45837, 00:51:56.875,3.99414,-0.04199
45838, 00:51:56.938,,
45839, 00:51:57.000,3.9043,-0.04395
45840, 00:51:57.063,,
45841, 00:51:57.125,3.86523,-0.04395
45842, 00:51:57.188,,
45843, 00:51:57.250,3.82813,-0.06055
45844, 00:51:57.313,,
45845, 00:51:57.375,3.79883,-0.05859
45846, 00:51:57.438,,
45847, 00:51:57.500,3.79883,-0.05176
45848, 00:51:57.563,,
45849, 00:51:57.625,3.8457,-0.18359
45850, 00:51:57.688,,
45851, 00:51:57.750,3.82227,-0.2334
45852, 00:51:57.813,,
45853, 00:51:57.875,3.92383,-0.12695
45854, 00:51:57.938,,
45855, 00:51:58.000,3.98242,-0.03613
45856, 00:51:58.063,,
45857, 00:51:58.125,4.01172,0.01367
45858, 00:51:58.188,,
45859, 00:51:58.250,4.02734,0.01074
45860, 00:51:58.313,,
45861, 00:51:58.375,3.98438,-0.02051
45862, 00:51:58.438,,
45863, 00:51:58.500,3.9668,-0.0332
45864, 00:51:58.563,,
45865, 00:51:58.625,3.94727,-0.03906
45866, 00:51:58.688,,
45867, 00:51:58.750,3.93555,-0.04395
45868, 00:51:58.813,,
45869, 00:51:58.875,3.91992,-0.08105
45870, 00:51:58.938,,
45871, 00:51:59.000,3.92969,-0.06641
45872, 00:51:59.063,,
45873, 00:51:59.125,3.94531,-0.0498
45874, 00:51:59.188,,
45875, 00:51:59.250,3.91797,-0.07617
45876, 00:51:59.313,,
45877, 00:51:59.375,3.84961,-0.0625
45878, 00:51:59.438,,
45879, 00:51:59.500,3.91602,-0.07129
45880, 00:51:59.563,,
45881, 00:51:59.625,3.93945,-0.06641
45882, 00:51:59.688,,
45883, 00:51:59.750,3.92383,-0.06348
45884, 00:51:59.813,,
45885, 00:51:59.875,3.83594,-0.03613
45886, 00:51:59.938,,
45887, 00:52:00.000,3.64844,-0.04492
45888, 00:52:00.063,,
45889, 00:52:00.125,3.29883,-0.04492
45890, 00:52:00.188,,
45891, 00:52:00.250,3.04492,-0.02539
45892, 00:52:00.313,,
45893, 00:52:00.375,2.80273,-0.00977
45894, 00:52:00.438,,
45895, 00:52:00.500,2.67383,-0.01172
45896, 00:52:00.563,,
45897, 00:52:00.625,2.53711,-0.02832
45898, 00:52:00.688,,
45899, 00:52:00.750,2.61719,-0.03125
45900, 00:52:00.813,,
45901, 00:52:00.875,2.71484,-0.0293
45902, 00:52:00.938,,
45903, 00:52:01.000,2.91211,-0.02637
45904, 00:52:01.063,,
45905, 00:52:01.125,3.10547,-0.00684
45906, 00:52:01.188,,
45907, 00:52:01.250,3.27148,-0.0127
45908, 00:52:01.313,,
45909, 00:52:01.375,3.40039,-0.00781
45910, 00:52:01.438,,
45911, 00:52:01.500,3.50977,-0.00684
45912, 00:52:01.563,,
45913, 00:52:01.625,3.57031,0.00391
45914, 00:52:01.688,,
45915, 00:52:01.750,3.58789,0.00098
45916, 00:52:01.813,,
45917, 00:52:01.875,3.60156,0
45918, 00:52:01.938,,
45919, 00:52:02.000,3.60156,0.00098
45920, 00:52:02.063,,
45921, 00:52:02.125,3.62891,-0.01172
45922, 00:52:02.188,,
45923, 00:52:02.250,3.64258,-0.0293
45924, 00:52:02.313,,
45925, 00:52:02.375,3.66406,-0.03613
45926, 00:52:02.438,,
45927, 00:52:02.500,3.70508,-0.0332
45928, 00:52:02.563,,
45929, 00:52:02.625,3.72266,-0.0293
45930, 00:52:02.688,,
45931, 00:52:02.750,3.75586,-0.01563
45932, 00:52:02.813,,
45933, 00:52:02.875,3.77734,-0.01563
45934, 00:52:02.938,,
45935, 00:52:03.000,3.80078,-0.04199
45936, 00:52:03.063,,
45937, 00:52:03.125,3.82031,-0.03418
45938, 00:52:03.188,,
45939, 00:52:03.250,3.82227,-0.02539
45940, 00:52:03.313,,
45941, 00:52:03.375,3.83203,-0.04688
45942, 00:52:03.438,,
45943, 00:52:03.500,3.85938,-0.03906
45944, 00:52:03.563,,
45945, 00:52:03.625,3.85938,-0.0332
45946, 00:52:03.688,,
45947, 00:52:03.750,3.87305,-0.02246
45948, 00:52:03.813,,
45949, 00:52:03.875,3.87109,-0.0127
45950, 00:52:03.938,,
45951, 00:52:04.000,3.88867,-0.00977
45952, 00:52:04.063,,
45953, 00:52:04.125,3.87891,-0.00977
45954, 00:52:04.188,,
45955, 00:52:04.250,3.88867,-0.01758
45956, 00:52:04.313,,
45957, 00:52:04.375,3.87891,-0.00684
45958, 00:52:04.438,,
45959, 00:52:04.500,3.86133,-0.01563
45960, 00:52:04.563,,
45961, 00:52:04.625,3.86914,-0.00488
45962, 00:52:04.688,,
45963, 00:52:04.750,3.875,-0.0127
45964, 00:52:04.813,,
45965, 00:52:04.875,3.875,-0.03418
45966, 00:52:04.938,,
45967, 00:52:05.000,3.87695,-0.01465
45968, 00:52:05.063,,
45969, 00:52:05.125,3.88281,-0.00684
45970, 00:52:05.188,,
45971, 00:52:05.250,3.90625,-0.03418
45972, 00:52:05.313,,
45973, 00:52:05.375,3.9043,-0.01563
45974, 00:52:05.438,,
45975, 00:52:05.500,3.91797,-0.0293
45976, 00:52:05.563,,
45977, 00:52:05.625,3.91992,-0.03125
45978, 00:52:05.688,,
45979, 00:52:05.750,3.90039,-0.04492
45980, 00:52:05.813,,
45981, 00:52:05.875,3.91016,-0.03906
45982, 00:52:05.938,,
45983, 00:52:06.000,3.91797,-0.0293
45984, 00:52:06.063,,
45985, 00:52:06.125,3.94141,-0.0957
45986, 00:52:06.188,,
45987, 00:52:06.250,3.93945,-0.14551
45988, 00:52:06.313,,
45989, 00:52:06.375,3.99609,-0.08105
45990, 00:52:06.438,,
45991, 00:52:06.500,4.01367,-0.04785
45992, 00:52:06.563,,
45993, 00:52:06.625,4.08008,-0.04688
45994, 00:52:06.688,,
45995, 00:52:06.750,4.08789,0.01953
45996, 00:52:06.813,,
45997, 00:52:06.875,4.08984,-0.03613
45998, 00:52:06.938,,
45999, 00:52:07.000,4.00586,-0.0332
46000, 00:52:07.063,,
46001, 00:52:07.125,3.90039,-0.05469
46002, 00:52:07.188,,
46003, 00:52:07.250,3.79688,-0.02246
46004, 00:52:07.313,,
46005, 00:52:07.375,3.70508,0.04395
46006, 00:52:07.438,,
46007, 00:52:07.500,3.73047,0.02148
46008, 00:52:07.563,,
46009, 00:52:07.625,3.73242,0.04102
46010, 00:52:07.688,,
46011, 00:52:07.750,3.79492,0.02441
46012, 00:52:07.813,,
46013, 00:52:07.875,3.84766,-0.01172
46014, 00:52:07.938,,
46015, 00:52:08.000,4.00195,-0.00684
46016, 00:52:08.063,,
46017, 00:52:08.125,4.06641,0.04297
46018, 00:52:08.188,,
46019, 00:52:08.250,4.12109,0.05762
46020, 00:52:08.313,,
46021, 00:52:08.375,4.17773,0.17871
46022, 00:52:08.438,,
46023, 00:52:08.500,4.26172,-0.04688
46024, 00:52:08.563,,
46025, 00:52:08.625,4.35156,-0.10547
46026, 00:52:08.688,,
46027, 00:52:08.750,4.33398,-0.10352
46028, 00:52:08.813,,
46029, 00:52:08.875,4.25586,-0.10352
46030, 00:52:08.938,,
46031, 00:52:09.000,4.22656,-0.07324
46032, 00:52:09.063,,
46033, 00:52:09.125,4.18945,-0.06641
46034, 00:52:09.188,,
46035, 00:52:09.250,4.16211,-0.0625
46036, 00:52:09.313,,
46037, 00:52:09.375,4.14453,-0.07324
46038, 00:52:09.438,,
46039, 00:52:09.500,4.11133,-0.07031
46040, 00:52:09.563,,
46041, 00:52:09.625,4.10742,-0.06641
46042, 00:52:09.688,,
46043, 00:52:09.750,4.0957,-0.06641
46044, 00:52:09.813,,
46045, 00:52:09.875,4.06055,-0.06641
46046, 00:52:09.938,,
46047, 00:52:10.000,4.00781,-0.0498
46048, 00:52:10.063,,
46049, 00:52:10.125,3.85352,-0.05469
46050, 00:52:10.188,,
46051, 00:52:10.250,3.59375,-0.06641
46052, 00:52:10.313,,
46053, 00:52:10.375,3.14258,-0.06543
46054, 00:52:10.438,,
46055, 00:52:10.500,2.56445,-0.04102
46056, 00:52:10.563,,
46057, 00:52:10.625,2.13867,-0.03418
46058, 00:52:10.688,,
46059, 00:52:10.750,1.8457,-0.0293
46060, 00:52:10.813,,
46061, 00:52:10.875,1.67969,-0.04199
46062, 00:52:10.938,,
46063, 00:52:11.000,1.53125,-0.04102
46064, 00:52:11.063,,
46065, 00:52:11.125,1.47656,-0.04688
46066, 00:52:11.188,,
46067, 00:52:11.250,1.43359,-0.04395
46068, 00:52:11.313,,
46069, 00:52:11.375,1.36328,-0.04102
46070, 00:52:11.438,,
46071, 00:52:11.500,1.35938,-0.04395
46072, 00:52:11.563,,
46073, 00:52:11.625,1.30469,-0.0332
46074, 00:52:11.688,,
46075, 00:52:11.750,1.27539,-0.03906
46076, 00:52:11.813,,
46077, 00:52:11.875,1.25391,-0.01465
46078, 00:52:11.938,,
46079, 00:52:12.000,1.23828,-0.02832
46080, 00:52:12.063,,
46081, 00:52:12.125,1.17188,-0.01172
46082, 00:52:12.188,,
46083, 00:52:12.250,1.14453,-0.02539
46084, 00:52:12.313,,
46085, 00:52:12.375,1.0957,-0.01172
46086, 00:52:12.438,,
46087, 00:52:12.500,1.04492,-0.01855
46088, 00:52:12.563,,
46089, 00:52:12.625,1.02148,-0.03125
46090, 00:52:12.688,,
46091, 00:52:12.750,1.05859,-0.03613
46092, 00:52:12.813,,
46093, 00:52:12.875,1.07031,-0.01172
46094, 00:52:12.938,,
46095, 00:52:13.000,1.05078,-0.00684
46096, 00:52:13.063,,
46097, 00:52:13.125,1.04688,-0.01465
46098, 00:52:13.188,,
46099, 00:52:13.250,1.02344,-0.02051
46100, 00:52:13.313,,
46101, 00:52:13.375,0.98242,-0.02832
46102, 00:52:13.438,,
46103, 00:52:13.500,0.93555,-0.01172
46104, 00:52:13.563,,
46105, 00:52:13.625,0.93555,-0.01758
46106, 00:52:13.688,,
46107, 00:52:13.750,0.94727,-0.01758
46108, 00:52:13.813,,
46109, 00:52:13.875,0.92383,-0.01855
46110, 00:52:13.938,,
46111, 00:52:14.000,0.93555,-0.04102
46112, 00:52:14.063,,
46113, 00:52:14.125,0.95313,-0.02539
46114, 00:52:14.188,,
46115, 00:52:14.250,0.96094,-0.02637
46116, 00:52:14.313,,
46117, 00:52:14.375,1.00586,-0.03418
46118, 00:52:14.438,,
46119, 00:52:14.500,1.01953,0.00098
46120, 00:52:14.563,,
46121, 00:52:14.625,1.00195,0.00391
46122, 00:52:14.688,,
46123, 00:52:14.750,0.97852,0
46124, 00:52:14.813,,
46125, 00:52:14.875,0.94922,0.00293
46126, 00:52:14.938,,
46127, 00:52:15.000,0.91797,0
46128, 00:52:15.063,,
46129, 00:52:15.125,0.89648,-0.00391
46130, 00:52:15.188,,
46131, 00:52:15.250,0.90039,-0.00488
46132, 00:52:15.313,,
46133, 00:52:15.375,0.91602,-0.00977
46134, 00:52:15.438,,
46135, 00:52:15.500,0.92773,0.02148
46136, 00:52:15.563,,
46137, 00:52:15.625,0.93164,0.00879
46138, 00:52:15.688,,
46139, 00:52:15.750,0.92578,-0.01172
46140, 00:52:15.813,,
46141, 00:52:15.875,0.9707,-0.00977
46142, 00:52:15.938,,
46143, 00:52:16.000,0.98438,-0.01563
46144, 00:52:16.063,,
46145, 00:52:16.125,1.01758,-0.0293
46146, 00:52:16.188,,
46147, 00:52:16.250,1.02734,-0.04102
46148, 00:52:16.313,,
46149, 00:52:16.375,1.06055,-0.05176
46150, 00:52:16.438,,
46151, 00:52:16.500,1.07031,-0.05859
46152, 00:52:16.563,,
46153, 00:52:16.625,1.08008,-0.05859
46154, 00:52:16.688,,
46155, 00:52:16.750,1.13281,-0.0498
46156, 00:52:16.813,,
46157, 00:52:16.875,1.13281,-0.04785
46158, 00:52:16.938,,
46159, 00:52:17.000,1.12891,-0.03613
46160, 00:52:17.063,,
46161, 00:52:17.125,1.12891,-0.02246
46162, 00:52:17.188,,
46163, 00:52:17.250,1.08984,-0.02051
46164, 00:52:17.313,,
46165, 00:52:17.375,1.0957,-0.0127
46166, 00:52:17.438,,
46167, 00:52:17.500,1.08984,-0.02246
46168, 00:52:17.563,,
46169, 00:52:17.625,1.1543,-0.02246
46170, 00:52:17.688,,
46171, 00:52:17.750,1.27539,-0.01563
46172, 00:52:17.813,,
46173, 00:52:17.875,1.40039,-0.02637
46174, 00:52:17.938,,
46175, 00:52:18.000,1.51172,-0.02344
46176, 00:52:18.063,,
46177, 00:52:18.125,1.59961,-0.02344
46178, 00:52:18.188,,
46179, 00:52:18.250,1.64844,-0.01563
46180, 00:52:18.313,,
46181, 00:52:18.375,1.6875,-0.01172
46182, 00:52:18.438,,
46183, 00:52:18.500,1.75781,-0.02051
46184, 00:52:18.563,,
46185, 00:52:18.625,1.86719,-0.02051
46186, 00:52:18.688,,
46187, 00:52:18.750,1.94336,-0.05176
46188, 00:52:18.813,,
46189, 00:52:18.875,2.06445,-0.05273
46190, 00:52:18.938,,
46191, 00:52:19.000,2.14258,-0.02344
46192, 00:52:19.063,,
46193, 00:52:19.125,2.19336,-0.00488
46194, 00:52:19.188,,
46195, 00:52:19.250,2.26172,0.01367
46196, 00:52:19.313,,
46197, 00:52:19.375,2.29688,-0.00488
46198, 00:52:19.438,,
46199, 00:52:19.500,2.38477,-0.01758
46200, 00:52:19.563,,
46201, 00:52:19.625,2.44727,-0.02051
46202, 00:52:19.688,,
46203, 00:52:19.750,2.50781,-0.02539
46204, 00:52:19.813,,
46205, 00:52:19.875,2.5332,-0.02246
46206, 00:52:19.938,,
46207, 00:52:20.000,2.55664,-0.03125
46208, 00:52:20.063,,
46209, 00:52:20.125,2.57813,-0.02832
46210, 00:52:20.188,,
46211, 00:52:20.250,2.64453,-0.02539
46212, 00:52:20.313,,
46213, 00:52:20.375,2.67578,-0.00391
46214, 00:52:20.438,,
46215, 00:52:20.500,2.71484,-0.01563
46216, 00:52:20.563,,
46217, 00:52:20.625,2.7207,-0.02344
46218, 00:52:20.688,,
46219, 00:52:20.750,2.7207,-0.00781
46220, 00:52:20.813,,
46221, 00:52:20.875,2.71094,-0.01855
46222, 00:52:20.938,,
46223, 00:52:21.000,2.75,-0.03125
46224, 00:52:21.063,,
46225, 00:52:21.125,2.75586,-0.03418
46226, 00:52:21.188,,
46227, 00:52:21.250,2.73633,-0.02637
46228, 00:52:21.313,,
46229, 00:52:21.375,2.63867,-0.03906
46230, 00:52:21.438,,
46231, 00:52:21.500,2.44141,-0.01758
46232, 00:52:21.563,,
46233, 00:52:21.625,2.30859,-0.03613
46234, 00:52:21.688,,
46235, 00:52:21.750,2.20313,-0.03125
46236, 00:52:21.813,,
46237, 00:52:21.875,2.08398,-0.02637
46238, 00:52:21.938,,
46239, 00:52:22.000,2.00781,0.00293
46240, 00:52:22.063,,
46241, 00:52:22.125,1.98633,-0.00781
46242, 00:52:22.188,,
46243, 00:52:22.250,2.01953,-0.01855
46244, 00:52:22.313,,
46245, 00:52:22.375,2.03906,-0.03125
46246, 00:52:22.438,,
46247, 00:52:22.500,2.04102,-0.02051
46248, 00:52:22.563,,
46249, 00:52:22.625,2.06836,-0.02246
46250, 00:52:22.688,,
46251, 00:52:22.750,2.07422,-0.01855
46252, 00:52:22.813,,
46253, 00:52:22.875,2.06836,-0.02051
46254, 00:52:22.938,,
46255, 00:52:23.000,2.08789,-0.02246
46256, 00:52:23.063,,
46257, 00:52:23.125,2.11133,-0.01465
46258, 00:52:23.188,,
46259, 00:52:23.250,2.16016,-0.01563
46260, 00:52:23.313,,
46261, 00:52:23.375,2.16211,-0.02246
46262, 00:52:23.438,,
46263, 00:52:23.500,2.18359,-0.02637
46264, 00:52:23.563,,
46265, 00:52:23.625,2.14258,-0.03125
46266, 00:52:23.688,,
46267, 00:52:23.750,2.11523,-0.02637
46268, 00:52:23.813,,
46269, 00:52:23.875,2.0957,-0.02051
46270, 00:52:23.938,,
46271, 00:52:24.000,2.03125,-0.01465
46272, 00:52:24.063,,
46273, 00:52:24.125,1.99414,-0.02051
46274, 00:52:24.188,,
46275, 00:52:24.250,1.94336,-0.03418
46276, 00:52:24.313,,
46277, 00:52:24.375,1.83984,-0.02051
46278, 00:52:24.438,,
46279, 00:52:24.500,1.73047,-0.01855
46280, 00:52:24.563,,
46281, 00:52:24.625,1.67773,-0.01465
46282, 00:52:24.688,,
46283, 00:52:24.750,1.63477,-0.0127
46284, 00:52:24.813,,
46285, 00:52:24.875,1.57813,-0.01855
46286, 00:52:24.938,,
46287, 00:52:25.000,1.54883,-0.02832
46288, 00:52:25.063,,
46289, 00:52:25.125,1.61914,-0.01758
46290, 00:52:25.188,,
46291, 00:52:25.250,1.71094,-0.02832
46292, 00:52:25.313,,
46293, 00:52:25.375,1.81641,-0.04102
46294, 00:52:25.438,,
46295, 00:52:25.500,1.93359,-0.02539
46296, 00:52:25.563,,
46297, 00:52:25.625,2.00977,-0.01172
46298, 00:52:25.688,,
46299, 00:52:25.750,2.06445,-0.01465
46300, 00:52:25.813,,
46301, 00:52:25.875,2.0625,-0.01172
46302, 00:52:25.938,,
46303, 00:52:26.000,1.98438,0
46304, 00:52:26.063,,
46305, 00:52:26.125,1.92383,-0.02246
46306, 00:52:26.188,,
46307, 00:52:26.250,1.86719,-0.00488
46308, 00:52:26.313,,
46309, 00:52:26.375,1.84961,-0.0127
46310, 00:52:26.438,,
46311, 00:52:26.500,1.86719,-0.01855
46312, 00:52:26.563,,
46313, 00:52:26.625,1.88867,-0.00977
46314, 00:52:26.688,,
46315, 00:52:26.750,1.9082,-0.02246
46316, 00:52:26.813,,
46317, 00:52:26.875,1.89453,-0.02344
46318, 00:52:26.938,,
46319, 00:52:27.000,1.87109,-0.02246
46320, 00:52:27.063,,
46321, 00:52:27.125,1.86328,-0.00684
46322, 00:52:27.188,,
46323, 00:52:27.250,1.83203,-0.0293
46324, 00:52:27.313,,
46325, 00:52:27.375,1.75586,-0.02637
46326, 00:52:27.438,,
46327, 00:52:27.500,1.67578,-0.01172
46328, 00:52:27.563,,
46329, 00:52:27.625,1.64063,-0.02246
46330, 00:52:27.688,,
46331, 00:52:27.750,1.63281,-0.00977
46332, 00:52:27.813,,
46333, 00:52:27.875,1.60742,-0.0127
46334, 00:52:27.938,,
46335, 00:52:28.000,1.62695,-0.00977
46336, 00:52:28.063,,
46337, 00:52:28.125,1.70313,-0.02539
46338, 00:52:28.188,,
46339, 00:52:28.250,1.77734,-0.02539
46340, 00:52:28.313,,
46341, 00:52:28.375,1.82813,-0.02832
46342, 00:52:28.438,,
46343, 00:52:28.500,1.87891,-0.0293
46344, 00:52:28.563,,
46345, 00:52:28.625,1.96484,-0.02246
46346, 00:52:28.688,,
46347, 00:52:28.750,1.95898,-0.01465
46348, 00:52:28.813,,
46349, 00:52:28.875,2.01367,-0.0332
46350, 00:52:28.938,,
46351, 00:52:29.000,2.05273,-0.01758
46352, 00:52:29.063,,
46353, 00:52:29.125,2.13086,-0.01758
46354, 00:52:29.188,,
46355, 00:52:29.250,2.14648,-0.01855
46356, 00:52:29.313,,
46357, 00:52:29.375,2.21484,-0.01465
46358, 00:52:29.438,,
46359, 00:52:29.500,2.23828,0.00293
46360, 00:52:29.563,,
46361, 00:52:29.625,2.28516,-0.01855
46362, 00:52:29.688,,
46363, 00:52:29.750,2.29492,-0.01465
46364, 00:52:29.813,,
46365, 00:52:29.875,2.29492,-0.01855
46366, 00:52:29.938,,
46367, 00:52:30.000,2.30078,-0.02246
46368, 00:52:30.063,,
46369, 00:52:30.125,2.33398,-0.02246
46370, 00:52:30.188,,
46371, 00:52:30.250,2.3418,-0.01172
46372, 00:52:30.313,,
46373, 00:52:30.375,2.36133,-0.02246
46374, 00:52:30.438,,
46375, 00:52:30.500,2.38281,-0.01855
46376, 00:52:30.563,,
46377, 00:52:30.625,2.36523,-0.02637
46378, 00:52:30.688,,
46379, 00:52:30.750,2.40234,-0.02637
46380, 00:52:30.813,,
46381, 00:52:30.875,2.43359,-0.00391
46382, 00:52:30.938,,
46383, 00:52:31.000,2.47852,-0.01563
46384, 00:52:31.063,,
46385, 00:52:31.125,2.48242,-0.02344
46386, 00:52:31.188,,
46387, 00:52:31.250,2.50391,-0.02344
46388, 00:52:31.313,,
46389, 00:52:31.375,2.54297,-0.03125
46390, 00:52:31.438,,
46391, 00:52:31.500,2.58008,-0.02344
46392, 00:52:31.563,,
46393, 00:52:31.625,2.64453,-0.0332
46394, 00:52:31.688,,
46395, 00:52:31.750,2.70313,-0.02832
46396, 00:52:31.813,,
46397, 00:52:31.875,2.72461,-0.03125
46398, 00:52:31.938,,
46399, 00:52:32.000,2.78125,-0.01563
46400, 00:52:32.063,,
46401, 00:52:32.125,2.81836,-0.0127
46402, 00:52:32.188,,
46403, 00:52:32.250,2.83203,-0.01855
46404, 00:52:32.313,,
46405, 00:52:32.375,2.85156,-0.01855
46406, 00:52:32.438,,
46407, 00:52:32.500,2.8418,-0.02246
46408, 00:52:32.563,,
46409, 00:52:32.625,2.84375,-0.02344
46410, 00:52:32.688,,
46411, 00:52:32.750,2.83594,-0.02539
46412, 00:52:32.813,,
46413, 00:52:32.875,2.86328,-0.03418
46414, 00:52:32.938,,
46415, 00:52:33.000,2.8418,-0.02344
46416, 00:52:33.063,,
46417, 00:52:33.125,2.82617,-0.03906
46418, 00:52:33.188,,
46419, 00:52:33.250,2.78125,-0.02246
46420, 00:52:33.313,,
46421, 00:52:33.375,2.71094,-0.03613
46422, 00:52:33.438,,
46423, 00:52:33.500,2.63281,-0.03906
46424, 00:52:33.563,,
46425, 00:52:33.625,2.52539,-0.02637
46426, 00:52:33.688,,
46427, 00:52:33.750,2.4082,-0.00781
46428, 00:52:33.813,,
46429, 00:52:33.875,2.31055,-0.01563
46430, 00:52:33.938,,
46431, 00:52:34.000,2.24219,-0.01855
46432, 00:52:34.063,,
46433, 00:52:34.125,2.17578,-0.02246
46434, 00:52:34.188,,
46435, 00:52:34.250,2.11719,-0.01758
46436, 00:52:34.313,,
46437, 00:52:34.375,2.02539,-0.03125
46438, 00:52:34.438,,
46439, 00:52:34.500,1.96484,-0.02637
46440, 00:52:34.563,,
46441, 00:52:34.625,1.91602,-0.02344
46442, 00:52:34.688,,
46443, 00:52:34.750,1.88867,-0.02246
46444, 00:52:34.813,,
46445, 00:52:34.875,1.85156,-0.02051
46446, 00:52:34.938,,
46447, 00:52:35.000,1.83984,-0.02246
46448, 00:52:35.063,,
46449, 00:52:35.125,1.8125,-0.02051
46450, 00:52:35.188,,
46451, 00:52:35.250,1.7793,-0.01465
46452, 00:52:35.313,,
46453, 00:52:35.375,1.75391,-0.02051
46454, 00:52:35.438,,
46455, 00:52:35.500,1.69922,-0.02246
46456, 00:52:35.563,,
46457, 00:52:35.625,1.68945,-0.02051
46458, 00:52:35.688,,
46459, 00:52:35.750,1.6875,-0.02246
46460, 00:52:35.813,,
46461, 00:52:35.875,1.70313,-0.01855
46462, 00:52:35.938,,
46463, 00:52:36.000,1.73242,-0.0127
46464, 00:52:36.063,,
46465, 00:52:36.125,1.77344,-0.0127
46466, 00:52:36.188,,
46467, 00:52:36.250,1.79297,-0.01563
46468, 00:52:36.313,,
46469, 00:52:36.375,1.85938,-0.01758
46470, 00:52:36.438,,
46471, 00:52:36.500,1.90625,-0.03418
46472, 00:52:36.563,,
46473, 00:52:36.625,1.94922,-0.01758
46474, 00:52:36.688,,
46475, 00:52:36.750,1.98047,-0.02051
46476, 00:52:36.813,,
46477, 00:52:36.875,2.06641,-0.01465
46478, 00:52:36.938,,
46479, 00:52:37.000,2.08984,-0.02246
46480, 00:52:37.063,,
46481, 00:52:37.125,2.09766,-0.01172
46482, 00:52:37.188,,
46483, 00:52:37.250,2.09766,-0.02832
46484, 00:52:37.313,,
46485, 00:52:37.375,2.04883,-0.02246
46486, 00:52:37.438,,
46487, 00:52:37.500,2.01758,-0.01172
46488, 00:52:37.563,,
46489, 00:52:37.625,2.00977,-0.01172
46490, 00:52:37.688,,
46491, 00:52:37.750,2.04297,-0.02246
46492, 00:52:37.813,,
46493, 00:52:37.875,2.07227,-0.02246
46494, 00:52:37.938,,
46495, 00:52:38.000,2.08984,-0.01758
46496, 00:52:38.063,,
46497, 00:52:38.125,2.11523,-0.02051
46498, 00:52:38.188,,
46499, 00:52:38.250,2.10156,-0.01855
46500, 00:52:38.313,,
46501, 00:52:38.375,2.02344,-0.04785
46502, 00:52:38.438,,
46503, 00:52:38.500,1.94336,-0.01563
46504, 00:52:38.563,,
46505, 00:52:38.625,1.87109,-0.02637
46506, 00:52:38.688,,
46507, 00:52:38.750,1.74609,-0.02832
46508, 00:52:38.813,,
46509, 00:52:38.875,1.6582,-0.00781
46510, 00:52:38.938,,
46511, 00:52:39.000,1.61133,-0.00977
46512, 00:52:39.063,,
46513, 00:52:39.125,1.56641,-0.02832
46514, 00:52:39.188,,
46515, 00:52:39.250,1.5293,-0.01465
46516, 00:52:39.313,,
46517, 00:52:39.375,1.51758,-0.02344
46518, 00:52:39.438,,
46519, 00:52:39.500,1.5,-0.00684
46520, 00:52:39.563,,
46521, 00:52:39.625,1.47266,0.00586
46522, 00:52:39.688,,
46523, 00:52:39.750,1.4668,-0.02246
46524, 00:52:39.813,,
46525, 00:52:39.875,1.43164,-0.00977
46526, 00:52:39.938,,
46527, 00:52:40.000,1.41797,0.00098
46528, 00:52:40.063,,
46529, 00:52:40.125,1.40625,0.01172
46530, 00:52:40.188,,
46531, 00:52:40.250,1.375,0.00098
46532, 00:52:40.313,,
46533, 00:52:40.375,1.3457,0.00098
46534, 00:52:40.438,,
46535, 00:52:40.500,1.32617,0.00684
46536, 00:52:40.563,,
46537, 00:52:40.625,1.30859,-0.01563
46538, 00:52:40.688,,
46539, 00:52:40.750,1.28711,-0.01563
46540, 00:52:40.813,,
46541, 00:52:40.875,1.26367,-0.01465
46542, 00:52:40.938,,
46543, 00:52:41.000,1.25391,0.00391
46544, 00:52:41.063,,
46545, 00:52:41.125,1.22461,-0.00684
46546, 00:52:41.188,,
46547, 00:52:41.250,1.2168,0.00391
46548, 00:52:41.313,,
46549, 00:52:41.375,1.20898,-0.00781
46550, 00:52:41.438,,
46551, 00:52:41.500,1.16992,0.00684
46552, 00:52:41.563,,
46553, 00:52:41.625,1.13281,0.00684
46554, 00:52:41.688,,
46555, 00:52:41.750,1.09961,0
46556, 00:52:41.813,,
46557, 00:52:41.875,1.06836,-0.00195
46558, 00:52:41.938,,
46559, 00:52:42.000,1.05078,-0.00195
46560, 00:52:42.063,,
46561, 00:52:42.125,1.03906,-0.01758
46562, 00:52:42.188,,
46563, 00:52:42.250,1.01758,-0.00488
46564, 00:52:42.313,,
46565, 00:52:42.375,1.04102,-0.00977
46566, 00:52:42.438,,
46567, 00:52:42.500,1.02344,-0.01465
